0,-0.00041038193739950657
1,-0.0003523305640555918
2,-0.0038562538102269173
3,-0.000329266011249274
4,-0.0002869835589081049
5,-0.0002703263598959893
6,-0.00023277524451259524
7,-0.0002549978962633759
8,-0.00028444844065234065
9,-0.00029733331757597625
10,-0.0003041135787498206
11,-0.01123475469648838
12,-0.00025710539193823934
13,-0.0003092998231295496
14,-0.0002427597646601498
15,-0.00023395655443891883
16,-0.0001526253327028826
17,-0.00024907724582590163
18,-0.00016066721582319587
19,-0.0001696786639513448
20,-0.00020402978407219052
