0,-0.01072360947728157
1,-0.010630716569721699
2,-0.010411224327981472
3,-0.010492104105651379
4,-0.010515712201595306
5,-0.010596118867397308
6,-0.010709613561630249
7,-0.010417026467621326
8,-0.010543383657932281
9,-0.010381120257079601
10,-0.01030237227678299
11,-0.010657134465873241
12,-0.01045528706163168
13,-0.010224367491900921
14,-0.010272604413330555
15,-0.010550904087722301
16,-0.010718644596636295
17,-0.010798749513924122
18,-0.010780684649944305
19,-0.010816384106874466
20,-0.010870649479329586
