0,0.0719466432929039
1,0.14672838151454926
2,0.1871272176504135
3,0.348922461271286
4,0.45779213309288025
5,0.44163867831230164
6,0.6338162422180176
7,0.6038252115249634
8,0.5917782187461853
9,0.6268512010574341
10,0.836076557636261
11,0.9209077954292297
12,0.9783567786216736
13,0.7351660132408142
14,1.109857439994812
15,0.9019566774368286
16,0.5950714945793152
17,0.7000183463096619
18,0.9940143823623657
19,0.8340293765068054
20,0.6931091547012329
21,0.7259125709533691
22,0.8819580078125
23,1.029539942741394
24,0.8040963411331177
25,0.5265355110168457
26,0.7157869338989258
