0,-0.5138676166534424
1,-0.003299284027889371
2,-0.0020690052770078182
3,-0.003274481510743499
4,-0.0025903438217937946
5,-0.002825635951012373
6,-0.0026068519800901413
7,-0.003377682063728571
8,-0.002834962448105216
9,-0.002873810240998864
10,-0.0021896485704928637
11,-0.002851041266694665
12,-0.0031832896638661623
13,-0.0030009665060788393
14,-0.004251330159604549
15,-0.004491028841584921
16,-0.0024901400320231915
17,-0.0039692833088338375
18,-0.0030081458389759064
19,-0.0023528607562184334
20,-0.0038417133037000895
21,-0.0038380890619009733
22,-0.0025923552457243204
23,-0.003203790867701173
24,-0.0021650635171681643
25,-0.002654801122844219
26,-0.0038203659933060408
