0,0.05880299210548401
1,0.0002528625773265958
2,5.493962817126885e-05
3,4.456360329641029e-05
4,1.7158517948701046e-05
5,1.0732709597505163e-05
6,2.1392121198005043e-05
7,2.2115324100013822e-05
8,1.0558448593656067e-05
9,1.0502706572879106e-05
10,1.1804602763731964e-05
11,1.6861331459949724e-05
12,1.0178168849961367e-05
13,1.4210461813490838e-05
14,1.7980883058044128e-05
15,3.293831832706928e-05
16,8.902777153707575e-06
17,1.9060207705479115e-05
18,1.6477009921800345e-05
19,1.719504507491365e-05
20,1.9631053874036297e-05
21,1.7092819689423777e-05
22,2.0134921214776114e-05
23,2.7182230041944422e-05
24,1.1419107977417298e-05
25,1.4107174138189293e-05
26,1.87623572855955e-05
