0,29.315818548202515
1,48.443968296051025
2,67.66787838935852
3,86.98165893554688
4,106.13184142112732
5,125.32596373558044
6,144.49662494659424
7,163.79325938224792
8,182.94221591949463
9,202.63857412338257
10,221.97605443000793
11,241.3457055091858
12,260.64532446861267
13,279.95330929756165
14,299.26870679855347
15,318.75926446914673
16,338.09433937072754
17,357.453631401062
18,376.7262625694275
19,396.13576316833496
20,415.42836356163025
21,434.79958939552307
22,454.1283564567566
23,473.6219596862793
24,492.9452872276306
25,512.2864067554474
26,531.6030693054199
