0,-8.136359214782715
1,-6.3699541091918945
2,-4.365984916687012
3,-5.69381856918335
4,-6.64854621887207
5,-4.297177314758301
6,-3.646984815597534
7,-5.776413917541504
8,-6.159276962280273
9,-3.35453462600708
10,-5.503367900848389
11,-7.330430507659912
12,-6.080156326293945
13,-5.348361492156982
14,-4.32335090637207
15,-6.0349555015563965
16,-4.8049845695495605
17,-5.298435211181641
18,-2.8693625926971436
19,-7.79804801940918
20,-2.96578311920166
21,-3.8183493614196777
22,-3.78663969039917
23,-4.754934310913086
24,-5.8856024742126465
25,-5.8335065841674805
26,-2.953700542449951
