0,-0.023332025855779648
1,-0.01724233105778694
2,-0.01226210966706276
3,-0.010113250464200974
4,-0.006725975312292576
5,-0.005104823969304562
6,-0.0033180839382112026
7,-0.0021991687826812267
8,-0.0017658615252003074
9,-0.0011913161724805832
10,-0.001956669148057699
11,-0.0014540021074935794
12,-0.0007343158940784633
13,-0.002239934168756008
14,-0.0011540448758751154
15,-0.0013450731057673693
16,-0.001670653698965907
17,-0.0015524823684245348
18,0.0001721863663988188
19,-0.0002203187468694523
20,-4.711094152298756e-05
21,-0.0009995398577302694
22,-0.0008784507517702878
23,-0.0010304691968485713
24,-1.0340731023461558e-05
25,-0.0009328504092991352
26,0.0005126423784531653
27,-0.0005660223541781306
28,0.00011341024946887046
29,-5.320624404703267e-05
30,-0.0004914813325740397
31,-0.0007491790456697345
32,-0.0007690684869885445
33,-0.0007008697721175849
34,-0.0006339912652038038
35,-0.0008169785141944885
36,-0.0007402655901387334
37,-2.8634694899665192e-05
38,5.550065543502569e-05
39,-0.00021331543393898755
40,-0.0006267308490350842
41,-0.0018566675717011094
42,-0.0020692977122962475
43,-0.0016592511674389243
44,-0.00030119967414066195
45,-0.0008602450834587216
46,-0.0007012189598754048
47,-5.8083835028810427e-05
48,0.00019714338122867048
49,0.00039761667721904814
