0,0.24713857471942902
1,0.32948222756385803
2,0.3066895008087158
3,0.2632913589477539
4,0.3068212866783142
5,0.3203333914279938
6,0.3109310567378998
7,0.36041465401649475
8,0.3118651211261749
9,0.3924790024757385
10,0.3578895032405853
11,0.32220903038978577
12,0.3022584319114685
13,0.33075231313705444
14,0.331792414188385
15,0.34326663613319397
16,0.24536451697349548
17,0.25060874223709106
18,0.2703400254249573
19,0.22884054481983185
20,0.2719154953956604
21,0.2970196306705475
22,0.252981960773468
23,0.28172779083251953
24,0.2558743953704834
25,0.23342442512512207
26,0.2255571186542511
27,0.21704921126365662
28,0.29597729444503784
29,0.23978860676288605
30,0.20754685997962952
31,0.20686855912208557
32,0.23784640431404114
33,0.21937283873558044
34,0.2659047245979309
35,0.2389778345823288
36,0.2678416669368744
37,0.2264418601989746
38,0.27532464265823364
39,0.2596069872379303
40,0.23209890723228455
41,0.21064701676368713
42,0.2194788008928299
43,0.2268238514661789
44,0.21812677383422852
45,0.17462901771068573
46,0.18043728172779083
47,0.17887112498283386
48,0.24281823635101318
49,0.1669212281703949
