0,0.8822647333145142
1,1.412950873374939
2,1.0926659107208252
3,0.6980808973312378
4,0.8226191401481628
5,0.9749763607978821
6,0.9181603193283081
7,0.9588152170181274
8,0.7617470026016235
9,1.054182529449463
10,0.8651577234268188
11,0.644241213798523
12,0.5397566556930542
13,0.6166276335716248
14,0.5716661810874939
15,0.6601358652114868
16,0.348932147026062
17,0.36953771114349365
18,0.4564312994480133
19,0.3322383165359497
20,0.4427421987056732
21,0.5058372616767883
22,0.30540040135383606
23,0.40635496377944946
24,0.4014139175415039
25,0.28194624185562134
26,0.28506311774253845
27,0.25277578830718994
28,0.5128130316734314
29,0.31319159269332886
30,0.20478256046772003
31,0.192379429936409
32,0.31544071435928345
33,0.2679855525493622
34,0.39699965715408325
35,0.2983911633491516
36,0.3937758803367615
37,0.2587253451347351
38,0.38219010829925537
39,0.2679392993450165
40,0.23802903294563293
41,0.17568472027778625
42,0.20317289233207703
43,0.24069972336292267
44,0.21356892585754395
45,0.12521910667419434
46,0.1319839209318161
47,0.11301387846469879
48,0.27874383330345154
49,0.13962571322917938
