0,-0.00032500960514880717
1,-0.00033847891609184444
2,-0.00036587417707778513
3,-0.0002776382025331259
4,-0.00033074882230721414
5,-0.00029801399796269834
6,-0.00032701194868423045
7,-0.0003090128884650767
8,-0.0003205272078048438
9,-0.0002960543497465551
10,-0.0002262190100736916
11,-0.0002262056223116815
12,-0.00025137417833320796
13,-0.0001791016256902367
14,-0.0002221226313849911
15,-0.00017105182632803917
16,-0.0001542696263641119
17,-0.00014693426783196628
18,-0.00024801012477837503
19,-0.0002555715327616781
20,-0.00020627073536161333
21,-0.0001384939532727003
22,-0.0001754473487380892
23,-0.00013792433310300112
24,-0.00019511494610924274
25,-0.00012408822658471763
26,-0.00020441485685296357
27,-0.00014545641897711903
28,-0.00018343199917580932
29,-0.00017534810467623174
30,-0.00013342651072889566
31,-0.0001451519492547959
32,-0.00015429237100761384
33,-0.0001557047653477639
34,-0.00012500715092755854
35,-0.00012462420272640884
36,-0.00014147994806990027
37,-0.00017565934103913605
38,-0.00017701236356515437
39,-0.000157969567226246
40,-0.00012741154932882637
41,-6.948980444576591e-05
42,-5.865792263648473e-05
43,-8.84131295606494e-05
44,-0.00014464503328781575
45,-9.875961404759437e-05
46,-0.00010851278057089075
47,-0.0001258465927094221
48,-0.00014153035590425134
49,-0.00013841969484928995
