0,-0.06500191986560822
1,-0.06769578158855438
2,-0.07317481935024261
3,-0.055527638643980026
4,-0.0661497712135315
5,-0.05960279703140259
6,-0.06540239602327347
7,-0.06180257722735405
8,-0.06410543620586395
9,-0.0592108778655529
10,-0.04524380341172218
11,-0.04524112865328789
12,-0.050274837762117386
13,-0.03582032769918442
14,-0.044424526393413544
15,-0.034210365265607834
16,-0.03085392713546753
17,-0.0293868575245142
18,-0.049602024257183075
19,-0.051114313304424286
20,-0.04125415161252022
21,-0.027698790654540062
22,-0.03508946672081947
23,-0.02758486196398735
24,-0.03902298957109451
25,-0.02481764182448387
26,-0.04088297113776207
27,-0.029091279953718185
28,-0.03668639808893204
29,-0.03506962209939957
30,-0.026685303077101707
31,-0.029030388221144676
32,-0.03085847571492195
33,-0.031140949577093124
34,-0.02500142715871334
35,-0.02492484077811241
36,-0.028295990079641342
37,-0.03513186797499657
38,-0.03540247306227684
39,-0.031593915075063705
40,-0.025482311844825745
41,-0.013897961005568504
42,-0.011731582693755627
43,-0.017682623118162155
44,-0.028929006308317184
45,-0.01975192502140999
46,-0.021702555939555168
47,-0.025169318541884422
48,-0.02830607071518898
49,-0.027683934196829796
